"youtube_key","segment_id","label","gender","start_time","end_time","transcription","split","source"
"Jev5UbJ4vyo","8.mp3","joy","female","66576.0","75346.0","en la Comunidad de Madrid, queríamos que se celebrara ya un congreso, queríamos votar otra vez a Isabel Díaz Ayuso y yo no sé ya cuántas veces la he votado en esta legislatura la voté.","test","youtube"
"Jev5UbJ4vyo","9.mp3","joy","female","75346.0","89087.0","Por supuesto, en 2019 la voté el 4 de mayo y ahora la vamos a votar a nivel interno. No todos tenéis la suerte de volver a votarla esta vez. La vamos a votar a nivel interno para que sea la presidenta del Partido Popular de Madrid y tenemos muchísimas ganas y una ilusión enorme.","train","youtube"
"tNC_T--Iu3A","1.mp3","joy","male","2351.0","5307.0","tan amargada la pobre y tan agresiva su señora","train","youtube"
"tNC_T--Iu3A","4.mp3","joy","male","8145.0","19040.0","que nos dan miedo las tetas yo pensaba que nos gustaban desde pequeñitos","train","youtube"
"WXtMZHdNs9Y","0.mp3","sadness","female","0.0","11054.0","Y a vosotras, mujeres de España, me dirijo en presencia de la Ministra de Igualdad para daros un mensaje de esperanza. El cambio empezará en Andalucía.","train","youtube"
"WXtMZHdNs9Y","2.mp3","sadness","female","12370.0","16157.0","que solamente se nos considera socialmente mujeres de éxito.","train","youtube"
"WXtMZHdNs9Y","3.mp3","sadness","female","16157.0","21675.0","si alcanzamos el éxito profesional. En cambio, se ve común de mérito social","test","youtube"
"8BEmVObMPgo","0.mp3","anger","female","0.0","13539.0","Si usted actuase con un mínimo de responsabilidad y de sentido común –ya no digo de sentido de Estado–, una de las primeras decisiones que hubiera tomado había sido la de convocar al jefe de la oposición, a Moncloa, para informarle de qué tipo de material le fue sustraído a través del sistema Pegasus a usted.","train","youtube"
"8BEmVObMPgo","1.mp3","anger","female","13539.0","17197.0","Como no nos da la información, esta mañana es el momento para que lo explique aquí.","train","youtube"
"8BEmVObMPgo","2.mp3","anger","female","17197.0","26595.0","Señor Sánchez, ¿espiaron su teléfono oficial o el personal? ¿Hablamos de documentos, de vídeos, de WhatsApp? ¿Puede poner en peligro la seguridad de España el material sustraído?","train","youtube"
"uN_JUigjtNg","1.mp3","anger","female","15409.0","29496.0","Que no, que hay mucha pluralidad, que hay mucha diversidad, que el patriota es el que aporta, el que se levanta todos los días. ¿Usted sabe lo que es eso? ¿Usted sabe lo que es trabajar? No tienen ni puñetera idea, ni puñetera idea. Mire, le voy a decir una cosa.","train","youtube"
"uN_JUigjtNg","2.mp3","anger","female","29496.0","33397.0","No falta usted al respeto a las mujeres que han sido asesinadas.","test","youtube"
"nW4hZsY_1vo","0.mp3","anger","female","0.0","4574.0","Todas las Administraciones tienen que trabajar conjuntamente, tienen que trabajar unidas.","train","youtube"
"nW4hZsY_1vo","1.mp3","anger","female","4574.0","7559.0","No se puede hacer una utilización política","test","youtube"
"nW4hZsY_1vo","2.mp3","anger","female","7559.0","12175.0","de circunstancias como las que estamos viviendo o como las que vivimos durante la pandemia.","test","youtube"
"ZatERJjSgas","0.mp3","anger","male","0.0","11000.0","Han criminalizado a la ganadería, han criminalizado a la agricultura y al regadío, han criminalizado al diésel, han criminalizado a la minería, han criminalizado a la energía nuclear.","train","youtube"
"1ZHme09nJuw","0.mp3","anger","male","0.0","8077.0","que en concreto habla de andalucía de las infraestructuras en andalucía dice que el partido socialista es el único que hace mejor en andalucía pero omiten","train","youtube"
"1ZHme09nJuw","1.mp3","anger","male","8453.0","15361.0","Los 680 millones de euros que el Partido Socialista robó a los parados andaluces.","train","youtube"
"1ZHme09nJuw","4.mp3","anger","male","26750.0","33550.0","Un presidente del Partido Socialista de la Junta de Andalucía inhabilitado para ejercicio de la política.","train","youtube"
"34HPaGD7bXs","0.mp3","anger","female","3050.0","12276.0","Vamos a registrar en el Congreso de los Diputados una iniciativa valiente, como en nuestro partido, reformista, como en nuestro partido,","train","youtube"
"34HPaGD7bXs","1.mp3","anger","female","12276.0","15760.0","para cambiar el artículo 2 de la Constitución española.","test","youtube"
"34HPaGD7bXs","2.mp3","anger","female","15760.0","30100.0","y que deje de existir esa expresión de nacionalidades y regiones, que da a entender que hay territorios de primera y territorios de segunda en España, para garantizar que España es una nación de ciudadanos libres e iguales.","train","youtube"
"4_MBw3EtkhU","1.mp3","anger","female","3361.0","9990.0","con la precariedad, con la incertidumbre en la que muchas veces planifican sus proyectos de vida en esos años tan importantes,","train","youtube"
"4_MBw3EtkhU","6.mp3","anger","female","20704.0","30796.0","En las familias, lo decía también Uge, hay muchas veces que la familia es una familia extensa o multigeneracional, donde no solamente viven papá y papá,","train","youtube"
"4_MBw3EtkhU","10.mp3","anger","female","39182.0","45443.0","por situaciones que se dan de forma cotidiana en nuestras vidas, no solo porque un niño o una niña se pone malo.","train","youtube"
"gRsrdpIE7Gk","2.mp3","sadness","female","10054.0","16409.0","se permiten reconocer que han vivido aguantando, sin flaquear y sin ablandarse.","train","youtube"
"gRsrdpIE7Gk","3.mp3","sadness","female","16447.0","25463.0","Y el escenario de esperanza abierto entonces es el que permite ese descanso, permite ese llanto, lo que no habíamos llorado en treinta años.","train","youtube"
"gRsrdpIE7Gk","11.mp3","sadness","female","43178.0","51423.0","que era posible construir democracia, esa democracia que le debemos a tantas generaciones de mujeres y de hombres justos.","train","youtube"
"kHPTDZoH7nM","9.mp3","anger","female","34245.0","43311.0","es indigno de un presidente del gobierno de España. Los canarios siempre hemos hecho política en el marco del respeto a las instituciones.","test","youtube"
"kHPTDZoH7nM","10.mp3","anger","female","43311.0","53796.0","pero lo que usted está demostrando con sus actos es que es capaz de entenderse mejor con quienes quieren romper el Estado que con quienes están dispuestas a defenderlo y apostar por él.","train","youtube"
"kHPTDZoH7nM","19.mp3","anger","female","83377.0","98227.0","No lo duden, señor presidente, usted se ha negado a dialogar con las instituciones de mi tierra. Usted le ha dado la espalda a la mano tendida del presidente de Canarias. Usted y su gobierno desprecian a los canarios y vulneran sus fueros históricos.","train","youtube"
"8IVn0QeI5lM","3.mp3","anger","female","53256.0","64981.0","No existe un ser con decencia moral que considera un privilegio la simetría jurídica contra la violencia machista o la que nos gastamos en eliminar barreras arquitectónicas para la discapacidad.","train","youtube"
"8IVn0QeI5lM","4.mp3","anger","female","64997.0","77222.0","Y de la misma forma, es imposible que alguien considere un privilegio las compensaciones estructurales a dos millones de ciudadanos que viven en medio del Atlántico a 1.500 kilómetros de aquí.","train","youtube"
"8IVn0QeI5lM","6.mp3","anger","female","87063.0","100240.0","e incluso la segunda un despiste, pero la tercera es desprecio. Y siempre que se trata de Canarias se cometen los mismos errores. Con Canarias, desgraciadamente, siempre llueve sobre mojado.","train","youtube"
"5fT_ftA21tg","1.mp3","anger","female","20499.0","34004.0","Sí, señoría, hablo de un Gobierno que tiene la prepotencia de decirnos que las ayudas destinadas a igualar a los ciudadanos de Canarias con las de la España continental son parte de la financiación ordinaria y de las inversiones.","train","youtube"
"5fT_ftA21tg","3.mp3","anger","female","71501.0","75569.0","¿Saben lo que le digo, señor Sánchez? Quítenos la razón.","train","youtube"
"hpr3UmPfwro","7.mp3","anger","female","48468.0","60696.0","Y no podemos consentir que gobierne Canarias el cabildo de tenerife que tuvo esos presidentes como Galván Bello, como Edad Martín, como Ricardo Melcho, como Carlos Alonso.","train","youtube"
"hpr3UmPfwro","15.mp3","anger","female","116275.0","126315.0","que vino de Venezuela y me dijo, Ani, yo voté a Chávez hace 20 años porque pensábamos que Venezuela no iba a ser Cuba. Vamos a pararlo y lo único","train","youtube"
"hpr3UmPfwro","19.mp3","anger","female","150439.0","160220.0","Necesitamos un gobierno fuerte en Canarias y que no sume Podemos con el Partido Socialista ni en La Laguna, ni en Santa Cruz, ni en el Cabildo de Tenerife.","train","youtube"
"vNXc_i75eT8","8.mp3","anger","female","85322.0","95365.0","Desde luego, el Partido Socialista Canario, su secretario general, Angel Lluis Torrez, los diputados y senadores socialistas se callarán.","train","youtube"
"vNXc_i75eT8","12.mp3","anger","female","112580.0","125992.0","de que hay que ser independentista, que hay que levantar una sociedad, que hay que ser irresponsable para tener los derechos y la financiación, han vendido a Canarias por una foto.","train","youtube"
"vNXc_i75eT8","13.mp3","anger","female","126256.0","138337.0","No se merece eso ni mi tierra, ni desde luego este país. Muchas gracias, señora presidenta.","train","youtube"
"1uV8Ft4majU","2.mp3","anger","female","8458.0","17393.0","un cambio de gobierno de más de 35 años del Partido Popular, marcado por la decadencia y por la corrupción.","train","youtube"
"Nsy1PdB40Vo","0.mp3","sadness","female","0.0","9252.0","A todas las víctimas del franquismo, hombres y mujeres, familiares, en nombre del Gobierno de España les pido disculpas.","train","youtube"
"Nsy1PdB40Vo","1.mp3","sadness","female","9783.0","24091.0","Se ha tardado demasiado tiempo, pero hoy es posible. Les pido disculpas y a partir de hoy sí, del Ministerio de Trabajo eliminamos el libro de la infamia. Nunca más.","train","youtube"
"FdLee-WR-mk","0.mp3","anger","male","29977.0","41158.0","¿Qué pasa? ¿Qué pasa?","train","youtube"
"FdLee-WR-mk","2.mp3","anger","male","56353.0","67299.0","si quieres por ahí al city con tu amigo jala siempre por no por jala se ven a madrid porque jalan se ha puesto una ventana abierta para venir a madrid y va a peno nunca vendrán a madrid nunca se","train","youtube"
"R4PO9s1TAQI","1.mp3","sadness","male","1698.0","5975.0","Quiero dejar constancia de que tengo otra visión de hacer política.","train","youtube"
"R4PO9s1TAQI","2.mp3","sadness","male","6074.0","15128.0","y de que considero que la democracia se debe nutrir cada vez más de la necesaria ejemplaridad y de las nuevas maneras de participación ciudadana.","train","youtube"
"FX7ieQJ04ro","1.mp3","sadness","male","58262.0","61938.0","No, yo ningún acto de agresión.","train","youtube"
"FX7ieQJ04ro","2.mp3","sadness","male","62923.0","67804.0","y han tenido que venir la policía nacional y la guardia civil para","train","youtube"
"FX7ieQJ04ro","3.mp3","sadness","male","68289.0","74021.0","para actuar de la forma que han actuado.","test","youtube"
"FX7ieQJ04ro","4.mp3","sadness","male","74444.0","84504.0","Creo que puedo seguir yendo a la sección porque de verdad creo que hay muchísima gente en España que está en total desaprobación con estos actos que han sucedido hoy en Cataluña.","train","youtube"
"FX7ieQJ04ro","5.mp3","sadness","male","85140.0","98963.0","y que de verdad creen en la democracia, si no, no iría. Pero también nos puede decir que si el mister o cualquier persona de la junta de la Federación, perdón,","train","youtube"
"FX7ieQJ04ro","6.mp3","sadness","male","99855.0","105006.0","creo que soy un problema o que molesto no tengo ningún problema en dar un paso al lado","train","youtube"
"BIkmi76GQX4","1.mp3","sadness","female","17568.0","31351.0","No, creo que nadie está preparado, la verdad. Esta gente la conozco hace más de un mes. Hemos compartido todo el día de información y... perdón.","train","youtube"
"BIkmi76GQX4","2.mp3","sadness","female","31351.0","34439.0","y es muy duro, que se tengan que quedar.","train","youtube"
"BIkmi76GQX4","3.mp3","sadness","female","34439.0","42686.0","a defender a su país, dejar a su familia y que venga alguien y te diga por favor llévate a mi hija","train","youtube"
"BIkmi76GQX4","12.mp3","sadness","male","64968.0","67900.0","y espera en Polonia la llegada de su mamá.","train","youtube"
"207BOC7TNEg","0.mp3","sadness","female","0.0","2902.0","¡Me acaban de informar que pierdo mi casa con todo!","test","youtube"
"207BOC7TNEg","1.mp3","sadness","female","3016.0","8541.0","Necesito un accidente médico, necesito papeles de la circulación...","train","youtube"
"X_3qO_FgD7w","1.mp3","sadness","female","4555.0","11879.0","Pues yo sufrí abuso sexual en mi adolescencia, desde los 12 años hasta pasar los 18.","train","youtube"
"X_3qO_FgD7w","2.mp3","sadness","female","11879.0","17292.0","por parte de mi padrastro. No llegué a interpretar que eso era un abuso.","train","youtube"
"X_3qO_FgD7w","4.mp3","sadness","female","31817.0","38684.0","Y claro, el primer golpe fue la declaración de tres horas.","train","youtube"
"1M14vaK-HH0","1.mp3","sadness","male","9010.0","14350.0","claramente que hemos hecho muchas ocasiones de gol, el mejor de su equipo ha sido el portero.","train","youtube"
"1M14vaK-HH0","3.mp3","sadness","male","44401.0","49947.0","Triste está bien, porque también ha habido un penalti.","train","youtube"
"BuzaoK1Piww","4.mp3","sadness","male","10756.0","13893.0","dejar de jugar al fútbol","train","youtube"
"BuzaoK1Piww","6.mp3","sadness","male","16599.0","20638.0","No podía creer.","train","youtube"
"BuzaoK1Piww","8.mp3","sadness","male","25347.0","29613.0","Bueno, que he decidido dejar de jugar fútbol profesional.","train","youtube"
"AbStwLtoCU4","0.mp3","sadness","female","0.0","3910.0","hombre porque no sabes muy bien qué va a pasar","train","youtube"
"q_qF9Pp34DE","0.mp3","sadness","male","0.0","11000.0","meses después del contagio tengo unas secuelas graves o gravísimas que han destrozado mi vida mi vida y no sé si","train","youtube"
"R4PO9s1TAQI","3.mp3","sadness","male","16389.0","19852.0","No quiero dejar de expresar en esta comparecencia","test","youtube"
"R4PO9s1TAQI","4.mp3","sadness","male","20622.0","24473.0","Juan Dolorosa es la decisión que tomo.","train","youtube"
"R4PO9s1TAQI","7.mp3","sadness","male","31737.0","38548.0","He tenido que meditar acerca de la defensa de distintos valores y niveles de responsabilidad.","train","youtube"
"R4PO9s1TAQI","11.mp3","sadness","male","51054.0","56545.0","Para alguien como yo que ama la política como fuerza transformadora y siente los colores socialistas,","test","youtube"
"R4PO9s1TAQI","12.mp3","sadness","male","56734.0","60588.0","No hay mayor honor que formar parte del Grupo Parlamentario Socialista.","train","youtube"
"R4PO9s1TAQI","14.mp3","sadness","male","63317.0","66644.0","He tenido la suerte de poder dirigirlo durante más de dos años.","test","youtube"
"R4PO9s1TAQI","15.mp3","sadness","male","67074.0","70772.0","pero se entenderá que no puedo fallar a mi partido.","train","youtube"
"R4PO9s1TAQI","16.mp3","sadness","male","71076.0","77843.0","Ni puedo faltar a mi compromiso con los millones de votantes que confiaron en el Partido Socialista en las pasadas elecciones generales.","train","youtube"
"R4PO9s1TAQI","17.mp3","sadness","male","78112.0","90160.0","y no puedo fallar a los millones de socialistas de corazón con o sin carnet que confiaron en mí y compartieron con orgullo el camino de decir no es no a Mariano Rajoy.","train","youtube"
"JsIylSoZSdc","2.mp3","sadness","female","21890.0","27513.0","Pues vinieron a mi casa y donde estoy ahora es donde empezaron los tocamientos.","train","youtube"
"JsIylSoZSdc","3.mp3","sadness","female","28182.0","31099.0","a decirme palabras groseras","train","youtube"
"JsIylSoZSdc","6.mp3","sadness","female","48674.0","53254.0","la parte íntima de abajo se me había crecido el pubis","train","youtube"
"JsIylSoZSdc","9.mp3","sadness","female","61145.0","64006.0","Y todo eso ocurrió ahí.","train","youtube"
"JsIylSoZSdc","12.mp3","sadness","female","76985.0","79963.0","Me lo puso aquí, me dijo que me callara.","train","youtube"
"JsIylSoZSdc","13.mp3","sadness","female","80171.0","83908.0","y me empezó a decir todas esas barbaridades","train","youtube"
"JsIylSoZSdc","15.mp3","sadness","female","91755.0","94417.0","Yo, ayer me filmé...","train","youtube"
"JsIylSoZSdc","19.mp3","sadness","female","103697.0","108476.0","Bueno, cuando me puso el cuchillo,","train","youtube"
"JsIylSoZSdc","43.mp3","sadness","female","200527.0","203582.0","y aparte de eso yo me sentí mal","train","youtube"
"JsIylSoZSdc","53.mp3","sadness","female","256866.0","259391.0","Y a partir de ahí me sentí muy culpable.","train","youtube"
"JsIylSoZSdc","60.mp3","sadness","female","278843.0","285513.0","que no ha sido culpa mía porque ya me he sentido durante muchos años que al romper el muñeco","train","youtube"
"3XEcfyIWZUw","46.mp3","sadness","female","296940.0","303356.0","me dice dame todo lo que tengas mi hija, cartera, teléfono, tarjetas","train","youtube"
"3XEcfyIWZUw","51.mp3","sadness","female","337393.0","349786.0","y bichiga hecho yo asustada le doy todo me pide mi numero de las tarjetas se las doy me roba todo el efectivo de mi","train","youtube"
"3XEcfyIWZUw","61.mp3","sadness","female","478146.0","483856.0","Déjame, en serio, no digo nada, me voy callada, pero ya tienes todo.","train","youtube"
"3XEcfyIWZUw","66.mp3","sadness","female","508381.0","513685.0","Se empieza a bajar el pantalón, ¿no? Se lo dejaba un poquito más arriba de la rodilla.","train","youtube"
"3XEcfyIWZUw","69.mp3","sadness","female","520172.0","526985.0","no sabía qué hacer. Me dijo que me lo bajes y me estaba gritando. Yo, ok, ok. Le bajo el pantalón.","train","youtube"
"3XEcfyIWZUw","78.mp3","sadness","female","569241.0","572991.0","que no puedes ir aquí y yo, ok.","train","youtube"
"3XEcfyIWZUw","77.mp3","sadness","female","560503.0","569231.0","y me dice no, no puedes llorar porque te va a matar y te va a pegar y mil cosas","train","youtube"
"3XEcfyIWZUw","81.mp3","sadness","female","601378.0","609456.0","así como de que no puedo y él me agarra de la cintura y me siente arriba de él","train","youtube"
"3XEcfyIWZUw","80.mp3","sadness","female","592456.0","601037.0","Me quito porque en verdad tenía tanto asco que me quito y yo quedo sentada","train","youtube"
"3XEcfyIWZUw","79.mp3","sadness","female","575106.0","588979.0","Me acercó y en penas le iba a hacer sexo oral que tardé como unos 4 segundos porque en serio era tanto el asco que tenía que sentía que si me vomitaba me iba a pegar.","test","youtube"
"1M14vaK-HH0","11.mp3","sadness","male","140298.0","143222.0","ganando el partido.","train","youtube"
"1M14vaK-HH0","12.mp3","sadness","male","143222.0","155262.0","Dentro de todo el equipo seguirá luchando hasta el final. Tuvimos ocasiones buenas, el portero de Dio sacó dos buenas ocasiones.","train","youtube"
"BuzaoK1Piww","30.mp3","sadness","male","118997.0","122618.0","Mi sueño era jugar en primera división.","test","youtube"
"BuzaoK1Piww","35.mp3","sadness","male","159538.0","163485.0","y nada, estoy muy agradecido porque me trataron muy bien","train","youtube"
"BuzaoK1Piww","46.mp3","sadness","male","219586.0","224890.0","Bueno, también a mis compañeros que desde Independiente hasta hace poco...","train","youtube"
"BuzaoK1Piww","56.mp3","sadness","male","256133.0","260551.0","y bueno no sé qué me esperarán en la otra vida pero...","train","youtube"
"BuzaoK1Piww","59.mp3","sadness","male","272820.0","276390.0","¿Pero periodista que ha venido?","train","youtube"
"Ew26G1pV9Ks","0.mp3","anger","male","134164.6875","145774.68750000003","¿Qué somos el Barça? Me da igual si nos meten tres. Yo voy a intentar marcar cuatro. Hoy desde el minuto cinco digo, da igual si nos meten tres, cuatro, si total, si es que no hemos chutado a puerta. El Barça cómo puede ser que en el Camp Nou no chute a puerta.","train","youtube"
"57QQUg8m2DU","13.mp3","anger","female","436041.56250000006","446250.9375","Última turno a todos aquellos que no se hacen responsables de sus tareas que a partir de hoy lo hagan. Y amenazo.","train","youtube"
"kK_q6WnpgCg","0.mp3","sadness","male","0.0","4580.0","Dar las gracias a la familia de un antes, como hemos dado las gracias todos.","test","youtube"
"5YihD6n2TAg","0.mp3","sadness","female","0.0","11000.0","No sabemos qué hacer. Es fuerte. Una gran aguanta, pero los hijos como. Me está con un niño, un hijo.","train","youtube"
"SqYKauTu8AY","0.mp3","sadness","male","0.0","4936.0","Podría decirles que muchas veces la comida es tan deleznable...","test","youtube"
"KM167e_gAgE","0.mp3","joy","male","228.0","7881.0","Queridas familias, hoy nos vamos de tapas, vamos a tapear con buenos productos de nuestra tierra. Vamos a preparar.","train","youtube"
"0_aZ0cR7XNg","0.mp3","joy","male","371.0","8968.0","¡Vámonos que nos vamos! Que es viernes y los viernes tocan postres en Kómetel y hoy vamos a hacer un montón de postres y todo con este ingrediente, la naranja.","train","youtube"
"KfoWZnU6hWw","0.mp3","joy","male","0.0","11000.0","Con esta visita no solamente quiero rendir tributo y reconocer el trabajo de Gersi y de Escribano, también de los trabajadores y trabajadoras, sino también del conjunto de empresas, de trabajadores y","test","youtube"
"eKdPdlNgJE0","0.mp3","anger","female","0.0","13346.0","Porque estos señores son una carcoma y no van a parar hasta que ustedes les dejen destruir el Estado. Estos son los pactos del sillón, los pactos del sillón de Sánchez, y es poner todo un país","train","youtube"
"eKdPdlNgJE0","1.mp3","anger","female","13699.0","25308.0","al servicio de la ambición inagotable de una sola persona. Por tanto, nosotros no vamos a apoyar estos presupuestos. Y usted sabe, señora Montero, que nosotros sabemos negociar presupuestos.","train","youtube"
"eKdPdlNgJE0","4.mp3","anger","female","98535.0","102876.0","Miren, si es indecente siempre repartirse a los jueces,","test","youtube"
"eKdPdlNgJE0","5.mp3","anger","female","102985.0","115526.0","Es más indecente aún hacerlo para que Sánchez, Podemos y sus socios nacionalistas tengan la mayoría del Consejo General del Poder Judicial y Tribunal Constitucional. ¿Están ustedes locos, señores del Partido Popular?","train","youtube"
"3ev26vxyFZA","0.mp3","joy","male","0.0","13334.0","Querida familia, hoy vamos a preparar en cometelo una de esas recetas que le sale a todo el mundo, que nos vale para que una misma cantidad de comida parezca que es más y de hecho va a ser más y además está riquísima.","train","youtube"
"VG-Y7dG-CRE","0.mp3","joy","male","373.0","12946.0","Muy buenas, muy buenas y muy buena receta la que vamos a hacer esta tarde en cómetelo. Nos lo habíais pedido muchas veces, lo vamos a hacer, como no podía ser de otra forma. Hoy toca cochinillo asado al horno.","train","youtube"
"ta_GAjrw3y8","0.mp3","joy","male","0.0","7775.0","Familias, hoy vamos a preparar una de esas recetas que está buena en cualquier momento del año, incluso en verano como estamos ahora, porque vamos a hacer...","train","youtube"
"HJivCV4zQGM","0.mp3","joy","male","0.0","14593.0","Familias, hoy es viernes y el cuerpo lo sabe y en cómetelo le atacamos al mundo dulce, el de los postres y vamos a preparar esto que tenemos aquí que es una risalamand, que el nombre escrito es risalamandé y diréis ¿eso qué es? Pues no es más","train","youtube"
"iQ-gzDxAKws","0.mp3","joy","male","0.0","13212.0","Atención, atención, cómetelo llamando a la buena cocina de Produccio Andaluz. Vamos a preparar un plato que le va a gustar a todo el mundo. El nombre, espaguetis con frutos del mar y salsa marinera.","train","youtube"
"aoU5bYvMdC4","0.mp3","joy","male","530.0","12755.0","Querida familia, hoy os vamos a proponer legumbres, vamos a hacer unas lentejas, pero no voy a decir unas lentejas de toda la vida, porque no son de toda la vida, son unas lentejas mar y montaña con huevo escalfado.","train","youtube"
"D2VGH5Gx0n0","0.mp3","joy","male","216.0","7993.0","Familias, muy buenas. Tenemos un auténtico programón esta tarde porque no vamos a cocinar una receta, vamos a hacer un menú completo.","test","youtube"
"oYiAAqFD7uQ","0.mp3","joy","male","618.0","9804.0","¡Bua, bua, bua! ¡Qué pedazo! Mira, mira qué magdalena de arándanos casera, mira cómo esponja y recupera la forma.","test","youtube"
"9C3HXZdFh7g","0.mp3","joy","male","1057.0","8257.0","qué bonita y qué bien huele nuestra receta de hoy la palabra musaca a veces suena a delantero","train","youtube"
"XMeet4abmvw","0.mp3","joy","male","56.0","7808.0","familia hoy vamos a estar en Huelva hace poco ha sido la feria de la tapa de Huelva y hemos estado conociendo las diferentes","train","youtube"
"PXnFu3DLnjM","0.mp3","joy","male","0.0","11736.0","familia esta tarde toca postre en cómetelo es viernes y los viernes hacemos dulces y hoy vamos a hacer tres dulces pero fijaros los tres dulces en uno solo porque vamos a hacer un chocoflán es","train","youtube"
"Yue5mNaFzbk","0.mp3","joy","male","856.0","13720.0","Familias, esta tarde tenemos preparado un programa con esas recetas que no se pueden perder nunca, tenemos que recuperarlas. Bueno, afortunadamente nos han perdido, pero no podemos caer en el olvido cuando hablamos de una cazuela de espárragos con jamón y huevo.","train","youtube"
"TuBRxk71bds","0.mp3","joy","male","592.0","13507.0","Familias, hoy le atacamos a un clásico del recetario andaluz, rabo de toro guisado de toda la vida. Hay muchas versiones, pero una que mira que salsa nos queda cremosa. Si os sobra salsa, esto por un arroz está extraordinario.","train","youtube"
"tgoS-LcQEk8","0.mp3","joy","male","363.0","6034.0","¡Qué barbaridad! ¡Qué ganas tenía yo de hacer la receta que vamos a preparar esta tarde en Cometro!","test","youtube"
"FTjZxAOOIoA","0.mp3","joy","male","942.0","11669.0","Familias, hoy toca arroz en comedor, pero no un arroz cualquiera, no, no, aquí no va a ser un caldo que le vamos a echar al arroz, vamos a hacer un arroz caldoso de costillas de cerdo con verdura.","train","youtube"
"6euA3CS6C3Y","0.mp3","joy","male","0.0","11991.0","¡Es viernes! Y preparamos postres, dos postres con un ingrediente que va a unirnos.","test","youtube"
"f00Z1W-0xSc","0.mp3","joy","male","734.0","8004.0","No, normalmente lo pruebo al final, pero hoy lo he probado antes de empezar porque hoy os vamos a proponer, qué palabra más bonita, tapas.","train","youtube"
"ts29v1epqBs","0.mp3","joy","male","379.0","8514.0","Hoy, familias en cómetelo, tenemos una receta de toda la vida, pero una versión diferente, porque vamos a preparar pollo en salsa con patatas.","train","youtube"
"74nw1FhYzMw","0.mp3","joy","male","555.0","9040.0","Familias, hoy os vamos a proponer en Comentolo dos recetas. Un sencillísimo y atemporal. Digo atemporal porque nos vale en cualquier momento del año.","train","youtube"
"C4h4nXNPyIE","0.mp3","joy","male","505.0","9364.0","Familias, hoy tenemos preparada una de esas recetas que el nombre forma parte de nuestra cultura gastronómica porque vamos a preparar migas","train","youtube"
"7vj2OBIxGMQ","0.mp3","joy","male","337.0","14479.0","Muy buenas familias, hoy estamos preparando un auténtico programa de verdad de verdad, cómetelo porque vamos a hacer dos recetas, una muy tradicional y muy nuestra y otra más o menos novedosa pero que pertenece a otras culturas gastronómicas.","train","youtube"
"soWUzfJ0spc","0.mp3","joy","male","0.0","10028.0","¡Qué barbaridad! Familias, muy buenas, atención. Mirad qué jugosidad de pollo. Vamos a hacer... Mira cómo queda este pollo. Es que se puede cortar con las manos.","train","youtube"
"_cHPKN89Yno","0.mp3","joy","male","619.0","13299.0","De verdad que hoy tenemos un auténtico platazo, bueno un plato que está compuesto por dos guarniciones que nos valen para esta receta o para cualquier otra porque empecemos por la receta","test","youtube"
"d-jpv2qkTDA","0.mp3","joy","male","483.0","9953.0","Familias, hoy tenemos Cuchareo. Hoy la hermandad del Cuchareo va a dar un paso adelante porque vamos a Jerez de la Frontera a cocinar un clásico de la gastronomía andaluza.","train","youtube"
"gjXcbRly2Aw","0.mp3","joy","male","354.0","5883.0","Querida familia, hoy tenemos plato completísimo en Canal Sur porque vamos a preparar en Cómetelo.","train","youtube"
"xPWuS9g-9O0","0.mp3","joy","male","971.0","13574.0","Familia Sexta Tarde, en Cómetelo vamos a preparar dos recetas. Vamos a hacer un aperitivo espectacular que son unas papas a liñas de toda la vida con atún. Y de plato principal os proponemos un clásico de la gastronomía.","train","youtube"
"W7WaW8bX_DE","0.mp3","joy","male","375.0","14737.0","Familia, esta tarde tenemos recetas con historia en Cómetelo. Vamos a hacer recetas basadas, no que sean iguales, pero sí basadas en la época de ese maravilloso viaje de Magallanes y Elcano que dieron la primera vuelta al mundo.","test","youtube"
"mGg_nzsMw_Q","0.mp3","joy","male","936.0","7808.0","Familias, que me gustan los viernes en Cométerlo porque los viernes toca dulce y además gastronomía dulce de toda la vida de Andalucía.","train","youtube"
"cCAD2TdbU5Q","0.mp3","joy","male","563.0","6325.0","familia esta tarde en comételo os vamos a proponer un menú completísimo si si un menú","train","youtube"
"J2HNPc_B9Js","0.mp3","joy","male","0.0","9207.0","Familias, hoy cocinamos hamburguesas en Cometlo, pero cuidado, no unas hamburguesas cualquiera. Vamos a hacer primero una buena masa de hamburguesas.","train","youtube"
"Am5X1quRTuA","0.mp3","joy","male","0.0","11000.0","qué raro, enrique comiendo en la cocina, madre mía que me gusta comer y que me gusta comer las cosas que quedan ricas evidentemente porque hoy es viernes","train","youtube"
"UcYJ-eJi6AU","0.mp3","joy","male","389.0","9256.0","Muy buenas familias, estamos preparando esta tarde un programa... Ay, ya solo teniendo a Paloma, eso es, programón con mayúscula. Porque, atención...","train","youtube"
"oC62A1hUnH0","0.mp3","joy","male","1219.0","11350.0","familia qué postre postre postre tengo preparado o tenemos preparado para esta tarde porque vamos a hacer algo fresquito muchas veces pensamos que los postres ya tienen que ser el remate","train","youtube"
